Graham Salisbury,4144
Martine Bates,4145
Sarah Masters Buckey,4146
Robert M. Pirsig,4147
Jack Henry Abbott,4148
Michio Kaku,4149
Robert O'Keefe,4150
Zolar,4151
Elizabeth Clare Prophet,4152
Patricia R. Spadaro,4153
Lewis Richmond,4154
Eckhart Tolle,4155
Erich Von Daniken,4156
Genevieve L. Paulson,4157
Jane Hope,4158
Borin Van Loon,4159
Rev Ray T. Malbrough,4160
Israel Regardie,4161
Melvin Morse,4162
Father Oscar Lukefahr CM,4163
R. J. Stewart,4164
Brother Lawrence,4165
Phyllis Galde,4166
Jan Fries,4167
Denise Linn,4168
Jack Hamm,4169
Kate Horsley,4170
Gary Quinn,4171
Jonathan Dee,4172
Marian Green,4173
Horik Svensson,4174
Llewellyn,4175
Donald Michael Kraig,4176
Andrew McGahan,4177
Kay Redfield Jamison,4178
Guy Damian-Knight,4179
Edward Shorter,4180
Elliot Perlman,4181
Jim Schutze,4182
Michael Dobbs,4183
Geoffrey Chaucer - Edited By A. C. Cawley,4184
Minfong Ho,4185
Nancy Madore,4186
Ursula K Le Guin,4187
Virgil,4188
David West,4189
Jean Rhys,4190
Whitley Strieber,4191
Karen Harper,4192
Amy R. Kaplan,4193
Michael Keller,4194
Jimmy Thapa,4195
Raymond Buckland,4196
Anna Maxted,4197
Jon Hassler,4198
Shannon Drake,4199
Robert Kornwise,4200
Linda Greenlaw,4201
Sheldon Vanauken,4202
Susan Polis Schutz,4203
Stephen Schutz,4204
Braun Lilian Jackson,4205
Alison Fraser,4206
Robyn Donald,4207
N. Richard Nash,4208
Wayne W Dyer,4209
Ford Madox Ford,4210
Brandon,4211
Jay Brandon,4212
Will Hobbs,4213
Witi Tame Ihimaera,4214
Luis Sepúlveda,4215
François Maspéro,4216
Landoll Inc.,4217
Alexandra Stoddard,4218
Marc Romano,4219
Margot Anand,4220
Scholastic Books,4221
Ellen Miles,4222
Ben M. Baglio,4223
Melinda Blanchard,4224
Robert Blanchard,4225
Anthony Gottlieb,4226
Richard Littlejohn,4227
Kimeron N. Hardin,4228
Marc-Edouard Nabe,4229
John Lantigua,4230
Ralph Waldo Emerson,4231
Robert Slater,4232
John Gardner,4233
Fred Vargas,4234
Irene B. Brand,4235
Stanley Appelbaum,4236
Adam Barrow,4237
Andrews,4238
Andrew Calcutt,4239
Alex Flinn,4240
Ian Small,4241
Michael Bernstein,4242
Scott Robertson,4243
Nick Danziger,4244
Mary Kay Ash,4245
Marguerite Kelly,4246
Elia Parsons,4247
Rebecca Hirsh,4248
Judith Zimmer,4249
Durell Godfrey,4250
Patricia A. McKillip,4251
Heinrich Boll,4252
Christel Rost,4253
Damien Simonis,4254
Daniel Robinson,4255
Tony Wheeler,4256
Cyril Collard,4257
Brigitte Chabrol,4258
Valérie Malfoy,4259
Jean-Noël Schifano,4260
Magnan,4261
Eudora Welty,4262
Vladimir Radunsky,4263
Bagram Ibatoulline,4264
Shelley Moore Thomas,4265
Jennifer Plecas,4266
Chris Hedges,4267
Julien Gracq,4268
Jerome Klapka Jerome,4269
Fédor Dostoïevski,4270
Alain Besançon,4271
Albert Mousset,4272
Montherlant,4273
Pam Frankau,4274
Richard Firstman,4275
Jamie Talan,4276
Harold Robbins,4277
Sam A. Donaldson Jr.,4278
Christine McGuire,4279
Carla Norton,4280
Allan Eckert,4281
Jack Womack,4282
Pierre Pelot,4283
Anne Damour,4284
Stéfan Zweig,4285
Dominique Autrand,4286
Clifford D. Simak,4287
Jerome K. Jerome,4288
Georges Simenon,4289
Rose-Marie Makino-Fayolle,4290
L. Sprague De Camp,4291
Lin Carter,4292
August William Derleth,4293
Sr. Mary Jean Dorcy,4294
J.N. Williamson,4295
Gary Null,4296
Sharan Newman,4297
A E Van Vogt,4298
Brady,4299
Earl B. McElfresh,4300
Adam Braver,4301
Piers Paul Read,4302
Sydney Omarr,4303
Carl Payne Tobey,4304
Leonard Barden,4305
Charles H. Goren,4306
Carole Bellacera,4307
Philipp Vandenberg,4308
Jeffery Hudson,4309
Birgit Schönberger,4310
Zoë Jenny,4311
A. L. Haskett,4312
Mary Jane Maffini,4313
Judith Arnold,4314
Barbara Keiler,4315
Christopher Paul Curtis,4316
Karin Fossum,4317
Joseph Garcia,4318
Burton White,4319
Yitta Halberstam,4320
Judith Leventhal,4321
Bernie S. Siegel,4322
Matt Ridley,4323
Thomas K. Landauer,4324
Syed Hussein Alatas,4325
Jennifer Worick,4326
Kerry Colburn,4327
Anne Higgins,4328
Millie Stamm,4329
Susan Ostrov Weisser,4330
Millie Criswell,4331
Heather McNamara,4332
Lois Keith,4333
E.D. Hirsch Jr.,4334
Mark Fuhrman,4335
N Collins,4336
Alan Titchmarsh,4337
Milligan,4338
Stephen Fry,4339
Jonathan Miller,4340
Dawna Walter,4341
Mark Franks,4342
Betty Bethards,4343
Jaclyn Grace,4344
James V. Hart,4345
Alan Aldrich,4346
D H Lawrence,4347
Fiona Walker,4348
Lance Armstrong,4349
Sally Jenkins,4350
Pam Young,4351
Peggy Jones,4352
Sena Jeter Naslund,4353
Roy Blount Jr.,4354
Edward Abbey,4355
Redmond O'Hanlon,4356
Evan Harris,4357
Shang Chun Shu Cun,4358
Matthew Bunson,4359
Page Bryant,4360
Dennis Wholey,4361
Jerome Charyn,4362
Barry Sears,4363
Bill Lawren,4364
Christian De La Huerta,4365
Matthew Fox,4366
Jim Morrison,4367
Christine Wiltz,4368
Michael Thomas Ford,4369
Tommy Tune,4370
Stuart Smalley,4371
Martin,4372
Ken Sprague,4373
Elan Golomb,4374
Alice A. Bailey,4375
Susan Forward,4376
Jim Davis,4377
Anne Fine,4378
Jean Booker,4379
Alice Mary Connally Fisk,4380
Michael Pollan,4381
Phyllis Richman,4382
Valerie Wolzien,4383
Bobbie Hinman,4384
Millie Snyder,4385
Beverly West,4386
Nancy Peske,4387
Jean Ure,4388
Karin Yapalater,4389
Nancy Star,4390
JoAnna Carl,4391
Laura Van Wormer,4392
Ginna Gray,4393
Helen R Myers,4394
Maira Kalman,4395
Tibor Kalman,4396
Steven Heller,4397
Frank O. Braynard,4398
Todd Strasser,4399
Pamela E. Apkarian-Russell,4400
Michael Wallis,4401
Suzanne Wallis,4402
Alex Kotlowitz,4403
Michael Savage,4404
Candice Bergen,4405
George Mair,4406
G. Garfield Crimmins,4407
Ann Linnea,4408
Barbara Sher,4409
Barbara Smith,4410
Fritz Eichenberg,4411
Phoebe McPhee,4412
Stephen Fuentes,4413
Melanie Munnell,4414
Wilson Rawls,4415
Margaret Peterson Haddix,4416
Willo Davis Roberts,4417
Barry Denenberg,4418
Gary A. Lippincott,4419
Tom Brokaw,4420
J. Lawler,4421
Fred Mustard Stewart,4422
Phil McGraw,4423
C. M. Woodhouse,4424
Rudolfo Anaya,4425
Anne Barone,4426
V. C. Andrews,4427
John Forbes,4428
Kay Allenbaugh,4429
Sonja Massie,4430
Susan Campbell Bartoletti,4431
Jeffrey D. Greene,4432
Stuart Friedman,4433
Joe Kraynak,4434
Cassandra King,4435
Jodi Picoult,4436
Stephen L. Carter,4437
Anchee Min,4438
Jillian Medoff,4439
Lisa Gornick,4440
Betsy Carter,4441
Kyle Mills,4442
Martin J. Smith,4443
Thomas French,4444
Nancy Taylor Rosenberg,4445
Shelby Yastrow,4446
Stanley Pottinger,4447
Amanda Ashley,4448
David Wiltse,4449
Sonia Icilyn,4450
McCoy Judi,4451
Charlaine Harris,4452
Suzanne Forster,4453
Alton Gansky,4454
Philip Kerr,4455
Stef Ann Holm,4456
Julian Symons,4457
Better Homes And Gardens Books,4458
Linda Hallam,4459
Swami Prabhavananda,4460
Frederick Manchester,4461
G &amp; R Publishing,4462
Claire Folkard,4463
Abby Kanter,4464
Raymond Pierson,4465
Phil Gross,4466
Mike Gross,4467
Nilo Cruz,4468
Reed Arvin,4469
David Rosenfelt,4470
Giles Blunt,4471
Stephen Frey,4472
Austin Clarke,4473
Sue Henry,4474
James W. Hall,4475
Virginia Lanier,4476
James Grippando,4477
Stephen J. Cannell,4478
Stephen Cannell,4479
Robin  Cook,4480
Shane And Sheridan,4481
 Jim. Screenplay Based On The B,4482
Hugh Cook,4483
Alien Stevens,4484
Jim DeFelice,4485
John J. Nance,4486
Matthew Reilly,4487
William Kent Krueger,4488
Michael Macdonald Mooney,4489
Allen Drury,4490
Michael Darkow,4491
Maria Elena Morgan,4492
Murray Bail,4493
Jim Karas,4494
Gay Hendricks,4495
Marilyn Vos Savant,4496
Curl,4497
Martin V. Riccardo,4498
Jana Marcus,4499
Katherine Ramsland,4500
Ruth Maran,4501
Gail Tsukiyama,4502
Jeanne Kalogridis,4503
Andrew X. Pham,4504
Catharina Day,4505
Malika Oufkir,4506
Michele Fitoussi,4507
Ros Schwartz,4508
Mckay Jenkins,4509
Patricia Wynn,4510
William Cohen,4511
Theresa Foy DiGeronimo,4512
Michael Alexander,4513
Kjersti Hoff Baez,4514
Ray Grigg,4515
Peter Albano,4516
Rod R. Butterworth,4517
Mickey Flodin,4518
Andrea Boeshaar,4519
Jane Orcutt,4520
Ashley McConnell,4521
Margaret; Williams,4522
 Michael; Hickman,4523
 Tracy; Copyr,4524
R.A. Salvatore,4525
Lucretius,4526
Ronald E. Latham,4527
John Godwin,4528
Horace,4529
W. G. Shepherd,4530
Peter Mansfield,4531
Paul Halpern,4532
James Lowder,4533
John Keegan,4534
G. Lee Bowie,4535
Robert C. Solomon,4536
Meredith W. Michael,4537
Bill Pogue,4538
Rachel Bell,4539
Howard Peiper,4540
David Norbrook,4541
H. R. Woudhuysen,4542
Alice Notley,4543
L. E. Modesitt Jr.,4544
Rosemary  Edmonds,4545
Gerard Del Re,4546
Patricia Del Re,4547
Taisha Abelar,4548
Carlos Casteneda,4549
Michele Jamal,4550
Duong Thu Huong,4551
Phan Huy Duong,4552
Nina McPherson,4553
Emrys Jones,4554
Michael Tanner,4555
John T. Lawrence,4556
Frederick Busch,4557
Ian Kellam,4558
Nien Cheng,4559
Annie Dillard,4560
Ann Hood,4561
P J O'Rourke,4562
Antonio Skarmeta,4563
Katherine Silver,4564
ERNEST HEMINGWAY,4565
Pat Barker,4566
Martina Devlin,4567
Sandra Felton,4568
Rose Marie Nichols McGee,4569
Maggie Stuckey,4570
Linda Yang,4571
Alice Borchardt,4572
Marcelle Karp,4573
Debbie Stoller,4574
Inga Muscio,4575
Caroline G. Mercer,4576
Kylie Adams,4577
Sherryl Woods,4578
Christie Ridgway,4579
Patricia Cabot,4580
Donna Gillespie,4581
Beverly Brandt,4582
Lori Schiller,4583
Amanda Bennett,4584
John Milton,4585
Christopher Ricks,4586
Upton Sinclair,4587
Morris Dickstein,4588
Matthew J. Bruccoli,4589
Edmund Wilson,4590
Harold M. Silverman,4591
Henry Blackaby,4592
Richard Blackaby,4593
Silver RavenWolf,4594
Merlin Stone,4595
Matthew Ward,4596
Christopher Hammond,4597
John Hawkes,4598
Lindsay Faith Rech,4599
Steffie Hall,4600
Elizabeth Young,4601
Paul Rogat Loeb,4602
Alex Kava,4603
Alan Lightman,4604
Josephine Tey,4605
Todd Komarnicki,4606
Tina Wainscott,4607
Stephen Wright,4608
Joanne M. Dochterman PhD  RN  FAAN,4609
Gloria M. Bulec,4610
Elizabeth Jolley,4611
D. C. Brod,4612
John R. Riggs,4613
Gerald Petievich,4614
Charlotte MacLeod,4615
Jonathan Havard,4616
Neil Shulman,4617
Nei Shulman,4618
Peter Bebrandt,4619
Joseph Wambaugh,4620
Ed Greenwood,4621
Ursula LeGuin,4622
Richard Hescox,4623
Kirk Douglas,4624
Glenn Dakin,4625
Jeffrey Robinson,4626
Pierre Barbéris,4627
Richard Bohringer,4628
Andreï Kourkov,4629
Nathalie Amargier,4630
Christine Angot,4631
Zoé Valdés,4632
Djian,4633
W &amp; M Hoffer,4634
Vitaliano Brancati,4635
Patrick Creagh,4636
Patrick Suskind,4637
Susan Hubbard,4638
Thomas Noguchi,4639
A. Lyons,4640
Andrea Camilleri,4641
Stephen Sartarelli,4642
Patrick Mccabe,4643
J.P. Carasso,4644
Alan Vanneman,4645
Jean Hager,4646
Odo Hirsch,4647
Glen Cook,4648
Jonathan Barry,4649
Jim Silke,4650
Rebecca Bradley,4651
Terry McGarry,4652
Mindy L. Klasky,4653
Nancy McKenzie,4654
Karin Lowachee,4655
K.W. Jeter,4656
Vivian Schilling,4657
W. Steven Brown,4658
Sharon Schulze,4659
Stanley Smith,4660
Tom Bullimore,4661
Derrick Niederman,4662
Hy C,4663
Elizabeth McGregor,4664
Ron Koertge,4665
Miguelanxo Prado,4666
Margaret Sayers Pe,4667
David Calder,4668
Stieg Retlin,4669
Pam Munoz Ryan,4670
Gerald L. Holmes,4671
Tasha Tudor,4672
Dean Hughes,4673
Janet Quin-Harkin,4674
Jane Harrington,4675
Joan Aiken,4676
Pat Marriott,4677
Robert C. O'Brien,4678
Zena Bernstein,4679
Nick West,4680
Colleen O'Shaughnessy McKenna,4681
Katherine Coville,4682
James Fenimore Cooper,4683
Irene Hunt,4684
Felice Holman,4685
Paul O. Zelinsky,4686
Lisa Norby,4687
Fernado Fernandez,4688
Rick North,4689
Mildred D. Taylor,4690
Robin Lawrie,4691
Leo And Diane Dillon,4692
Katherine Neville,4693
Monica Hughes,4694
Cameron Dokey,4695
Ellen Reymes,4696
Deborah Gregory,4697
Eliza Willard,4698
Dave McKean,4699
Andrew Matthews,4700
Girling,4701
Otto M. Frank,4702
Mirjam Pressler,4703
Susan Mas,4704
Stedman Graham,4705
Michel Houellebecq,4706
Frank Wynne,4707
Deborah Morgan,4708
Daniel W. Patterson,4709
Jean Ritchie,4710
Matt Groening,4711
Josie Lloyd,4712
Emlyn Rees,4713
Germaine Greer,4714
Henry Root,4715
Paul M. Angle,4716
Florence Scovel-Shinn,4717
Terry Alford,4718
Diana Culbertson,4719
Tim Wynne-Jones,4720
Brian Doyle,4721
Karleen Bradford,4722
Martha Brooks,4723
Diane Schoemperlen,4724
Christina Schwarz,4725
Molly Jong-Fast,4726
Shirley Jackson,4727
Rosemary Sutcliff,4728
Julie Reece Deaver,4729
Marilyn Butler,4730
Andre Norton,4731
Jacqueline Park,4732
Lindsey Davis,4733
Peter Tremayne,4734
Anne Eliot Crompton,4735
Marcus Stone,4736
John Bowen,4737
Jules Watson,4738
Harris,4739
Angela Doherty,4740
Nicholas Guild,4741
Kim Lewis,4742
Frank McDonald,4743
Dell Shannon,4744
Rachel Billington,4745
Iain Finlay,4746
B. Wilson,4747
Ashland Price,4748
Rosemary Edghill,4749
Emma Blair,4750
Matthew Kneale,4751
Marian Thurm,4752
John Peterman,4753
Cynthia Borris,4754
Martin Waddell,4755
Patrick Benson,4756
Ole Risom,4757
Sandra Boynton,4758
P.D. Eastman,4759
David Icke,4760
Rex Gibson,4761
N. Kantaris,4762
P.R.M. Oliver,4763
Dave Stern,4764
Marge Piercy,4765
Craig Nova,4766
Mark Le Fanu,4767
Ulrich Holbein,4768
Mark Childress,4769
Rudolf Hermstein,4770
Gemma Alexander,4771
Patricia Lewin,4772
Marti Leimbach,4773
Romain Gary (Émile Ajar),4774
Donald J. Sobol,4775
Ted Enik,4776
Sushil Jajodia,4777
V. S. Subrahmanian,4778
Steve Cunningham,4779
Judson Rosebush,4780
Donnie O'Quinn,4781
Stephen Cosgrove,4782
Jesse Liberty,4783
Mark Cashman,4784
Christa Krüger,4785
Doris Dörrie,4786
Fanny Morweiser,4787
Colum McCann,4788
Donna W. Cross,4789
Wolfgang Neuhaus,4790
Jan Mehlum,4791
Jessica Andersen,4792
Leonard Wolf,4793
A. N. Roquelaure,4794
Barbara Hambly,4795
Prosper Mérimée,4796
Dietrich Schwanitz,4797
Cora Stephan,4798
Gregor Sander,4799
André Gide,4800
Raimund Theis,4801
Christine Stemmermann,4802
Pierre Joffroy,4803
Ulrich Kunzmann,4804
Stefan Zweig,4805
Friederike Mayröcker,4806
Alejo Carpentier,4807
Anneliese Botond,4808
Willy Breinholst,4809
Alan Durband,4810
Jean-Jacques Sempe,4811
Deborah Moggach,4812
Shulamit Lapid,4813
Christopher Dolley,4814
Elinor Lipman,4815
Lucius Shepard,4816
J. K. Potter,4817
Robert Kelley,4818
Walter Pruncel,4819
Klaus Müller,4820
Roberto Calasso,4821
Peter Fitzsimons,4822
Zecharia Sitchin,4823
Penthouse International,4824
Margaret Weis And Tracy Hickman,4825
Louise Voss,4826
Meredith Ann Pierce,4827
Kathryn M. Drennan,4828
W.S. Merwin,4829
Phil Hirsch,4830
Brian Buniak,4831
Deborah Scott,4832
David Poyer,4833
Barbara Seuling,4834
Rebecca O'Connell,4835
Hilary Jenkins,4836
Glen Grant,4837
Harry Crews,4838
Mike Miller,4839
Jan Brett,4840
Jerry W. Ward,4841
Tenaya Darlington,4842
Douglas Pagels,4843
Patricia Wayant,4844
Gary D. Chapman,4845
Larry Burkett,4846
The Editors Of People Magazine,4847
The Editors Of Peop,4848
The Editors Of Entertainment Weekly,4849
The Editors Of,4850
Joe Stahlkuppe,4851
Stormie Omartian,4852
Rita Dove,4853
Jewel,4854
Nikki Giovanni,4855
Tony Medina,4856
Louis Reyes Rivera,4857
Sonia Sanchez,4858
David Lehman,4859
Diana Barron,4860
Kirby Record,4861
Steven Ferry,4862
Tanya Petrovna,4863
Jean Krueger,4864
Joel Brouwer,4865
Donald W. Hayward,4866
Jeannette Eyerly,4867
Bill Buchanan,4868
Kandy Radzinski,4869
Jim Shepard,4870
George C. Williams,4871
William  Shakespeare,4872
A. R. Braunmuller,4873
Stephen  Or,4874
Joel Spring,4875
Rene Chartrand,4876
Patrice Courcelle,4877
Bill Younghusband,4878
Philip Haythornthwaite,4879
Bryan Fosten,4880
Richard Holmes,4881
George Guidall,4882
Dave Marinaccio,4883
Ralph Steadman,4884
Allison Pollack Alexander,4885
Jill Henry,4886
Nancy Block,4887
Janet Leigh,4888
Rachelle Nelson,4889
Charles R. Swindoll,4890
Steve Shagan,4891
Alex Beam,4892
Chris Kenry,4893
G.G. Marquez,4894
Charlotte Bingham,4895
Don Peppers,4896
Martha Rogers,4897
Michael Beres,4898
Kay,4899
Mary Kay Simmons,4900
Kathryn Lynn Davis,4901
P D James,4902
Marsha Boulton,4903
Bill H. Gates,4904
Bryan Cholfin,4905
Edith Pargeter,4906
Katharine Kerr,4907
Hugh Sebag-Montefiore,4908
Michael Lee West,4909
Lurlene McDaniel,4910
Richard Evans,4911
Rosie Rushton,4912
Dermot Bolger,4913
Pamela Stephenson,4914
Ingrid Weaver,4915
Richard N. Bolles,4916
Gwen Gotsch,4917
Judy Torgus,4918
William Sears,4919
Martha Sears,4920
Vicki Iovine,4921
T. Berry Brazelton,4922
American College Of Obstetricians And Gynecologist,4923
Marvin S. Eiger,4924
Sally Wendkos Olds,4925
Wendy Wray,4926
Roe,4927
Leslie Dunkling,4928
Robin Norwood,4929
Christina Baker Kline,4930
Gale Pryor,4931
Kate White,4932
Jan Guillou,4933
Lieselotte Kolanoske,4934
Michel Faber,4935
Shelomoh Di-Nur,4936
Philip Simpson,4937
Tony Earley,4938
J. P. Donleavy,4939
James Patrick Donleavy,4940
Elliot Banfi,4941
Stuart David,4942
Gay Courter,4943
James R. Kincaid,4944
Beryl Bainbridge,4945
Kirsten Bakis,4946
Bellow,4947
David Almond,4948
Chinua Achebe,4949
Cheryl Ann Costa,4950
Sage,4951
Manjusha Pawagi,4952
Leanne Franson,4953
Thomas E. O'Hara,4954
Stephen Sondheim,4955
James Lapine,4956
Jim Currie,4957
Lauren Slater,4958
John M. Gottman,4959
Joan DeClaire,4960
Frederick Lenz,4961
Scott S. Smith,4962
Erika Lopez,4963
Cynthia MacGregor,4964
Gary Mechler,4965
Steven P. Shelov M.D.,4966
Vicki Lansky,4967
Jack Lindstrom,4968
Barry Reed,4969
Thomas Swan,4970
Martin Clark,4971
P. J. Tracy,4972
Tim Dolin,4973
Harley Hahn,4974
Cindy West,4975
Mateu,4976
Justine Fontes,4977
Omar Rayyan,4978
Alice Alfonsi,4979
Bill Wallace,4980
Carol Wallace,4981
Jean Van Leeuwen,4982
Adam Rapp,4983
Nicole Luiken,4984
Nancy Munger,4985
William Heffernan,4986
Norman Kelley,4987
Ruth Birmingham,4988
Paullina Simons,4989
Miriam Therese Winter,4990
Sid Kirchheimer,4991
Tom Magliozzi,4992
Greg Proops,4993
Richard Lederer,4994
Richard Howard,4995
Henry W. Stine,4996
B. B. Jordan,4997
Leora Krygier,4998
David Thompson,4999
Diane Hoh,5000
Hayden Mead,5001
Kevin Jackson,5002
Tim Lebbon,5003
Steven Feinberg,5004
Garfield Reeves-Stevens,5005
Richard L. McGuire,5006
Robert Poe,5007
Charles Lamb,5008
Paul B. Thompson,5009
Tonya R. Carter,5010
Robert S. Kane,5011
Helen Keller,5012
D. H. Lawrence,5013
Elise Juska,5014
MaranGraphics,5015
G. K. Chesterton,5016
Michael Foreman,5017
Robert Van De Castle,5018
Alan M. Dershowitz,5019
Mikal Gilmore,5020
Thomas Moore,5021
Kathy Cronkite,5022
Gertrude Stein,5023
M. C. Hargreaves,5024
Eric Hansen,5025
Harpo Marx,5026
Rowland Barber,5027
Simon Louvish,5028
Arturo Pérez-Reverte,5029
Sonia Soto,5030
Margaret Costa,5031
Aylmer Maude,5032
E.B. Greenwo,5033
Miriam Toews,5034
Patrick Taylor,5035
Fred Stenson,5036
Irene Gut Opdyke,5037
Jennifer Armstrong,5038
Ahdaf Soueif,5039
Aleksandr Solzhenitsyn,5040
Catherine Simmons Niven,5041
Shyam Selvadurai,5042
John McGahern,5043
D. M. Thomas,5044
Clyde Edgerton,5045
Grace MacCarone,5046
Kris Lowe,5047
Grace Catalano,5048
Jan Berenson,5049
Rosalind Noonan,5050
Suzy Becker,5051
Gertrude Warner,5052
Jimmy Buffett,5053
Ellie Kay,5054
Maud Hart Lovelace,5055
Lois Lenski,5056
Jaime O'neill,5057
Rick Carroll,5058
Robert L. Clifton,5059
Alan M. Dahms,5060
Alan Furst,5061
Johnny Cash,5062
Jonny Cash,5063
Patrick Carr,5064
Nicholas Gage,5065
Bette Bao Lord,5066
Blue Balliett,5067
Tom Raabe,5068
Jack Schaefer,5069
Donna Kae Nelson,5070
Debra Kang Dean,5071
Colette Inez,5072
Ross Talarico,5073
Merle Kessler,5074
William Molnar,5075
June Callwood,5076
Daniel Wallace,5077
Robert Bonazzi,5078
John Howard Griffin,5079
John Howard Gri,5080
Terri Blackstock,5081
Beverly Lewis,5082
Pauline Nestor,5083
Alma Bond,5084
Alma H. Bond,5085
Jose Eugenio Soares,5086
Maud Ellmann,5087
Scott Gardiner,5088
John Harvey,5089
Rochelle Majer Krich,5090
Alma Marceau,5091
Heinz Zwack,5092
Larry Berger,5093
Dahlia Lithwick,5094
Indu Sundaresan,5095
E. L. Doctorow,5096
Donald E. Westlake,5097
Chet Williamson,5098
Peter Robinson,5099
Robert W. Walker,5100
Earlene Fowler,5101
Karen Kijewski,5102
Lynda La Plante,5103
Mark T. Sullivan,5104
Susan Wittig Albert,5105
Stuart M. Kaminsky,5106
Linda Davies,5107
Sandra West Prowell,5108
Deborah Crombie,5109
Marianne Wesson,5110
Jeremiah Healy,5111
J. F. Freedman,5112
Kate Wilhelm,5113
Wolf Haas,5114
Walter,5115
 Sr. Scott,5116
Anne Newlands,5117
Dave Allan,5118
Matt Kingdon,5119
Kris Murrin,5120
Daz Rudkin,5121
David Hussey,5122
D E Hussey,5123
Eddie Obeng,5124
Storm Constantine,5125
Sue Bishop,5126
Ali Smith,5127
Margaret Burt,5128
Muriel Spark,5129
Marcia Willett,5130
Susan Dunlap,5131
Cathie Pelletier,5132
Joan Johnston,5133
Amos Oz,5134
Nicholas De Lange,5135
Nancy Geary,5136
Jacqueline Navin,5137
Robert Half,5138
Anne Ursu,5139
Constance Allen,5140
Pat Relf,5141
Nancy Stevenson,5142
Mary Pope Osborne,5143
Sal Murdocca,5144
Delores Fossen,5145
Gail Gaymer Martin,5146
Charlotte Douglas,5147
Harry H. Harrison Jr.,5148
J.M. Dillard,5149
David Loughery,5150
Keith Sharee,5151
Sharon Green,5152
A. C. Crispin,5153
Joss Whedon,5154
Mary E. Hunt,5155
Anais Nin,5156
Wendy Pini,5157
Richard Pini,5158
Paul Cowan,5159
Rachel Cowan,5160
Charles Grant,5161
Elizabeth Levy,5162
Bill Basso,5163
Gary Hogg,5164
Agnes Von Kurowsky,5165
Henry Serrano Villard,5166
Ernest He,5167
Katherine Dunn,5168
Brigitte Aubert,5169
Susanne Staatsmann,5170
Irvin D. Yalom,5171
Uda Strätling,5172
Richard Laliberte,5173
Napoleon Hill,5174
James Bovard,5175
Harry Browne,5176
William E. Simon,5177
Linus Torvalds,5178
David Diamond,5179
Ann Durell,5180
Marilyn Sachs,5181
Carl Norac,5182
Claude K. Dubois,5183
Gustav Meyrink,5184
Sam McBratney,5185
Mikhail Bulgakov,5186
Mirra Ginsburg,5187
Sean Russell,5188
John Nichols,5189
Chuck Barris,5190
Barbara Haveland,5191
Louise Gherasim,5192
McBain,5193
Holly Halverson,5194
Dave Davidson,5195
Beryl Peters,5196
Frankie,5197
Isaak Babel,5198
Corneille,5199
Tim Guenard,5200
Patrick Besnier,5201
Hakan Nesser,5202
Christel Hildebrandt,5203
Ruth Warrick,5204
Don Preston,5205
Shannon Waverly,5206
K. N. Casper,5207
Mackie Shilstone,5208
Susan Floyd,5209
Tom Wilson,5210
Ann Evans,5211
Darlene Graham,5212
Lynnette Kent,5213
Peggy Nicholson,5214
Tara Taylor Quinn,5215
Jennifer Greene,5216
Jackie Merritt,5217
Claire Foshee,5218
Alisa M. Hoffman,5219
Arnold Robbins,5220
Bill Phillips,5221
Michael D'Orso,5222
Lass Small,5223
Kathryn Shay,5224
Stella Bagwell,5225
Lindsay McKenna,5226
Brenda Novak,5227
Jack L. Chalker,5228
Georges Passelecq,5229
Bernard Suchecky,5230
Linda Nevins,5231
Jonathan Swift,5232
Sasha Miller,5233
Julie Brady,5234
Stewart Lee Allen,5235
Roger Housden,5236
Pierre Desproges,5237
Jonathan Ames,5238
Peter C. Newman,5239
Lien Chao,5240
Jim Wong-Chu,5241
T S Eliot,5242
Rae Lawrence,5243
Mladen Sutej,5244
Catherine George,5245
Marion Lennox,5246
Carol North,5247
Anne Lindsay,5248
Ian S. Graham,5249
Edmund H. Volkart,5250
Satya Das,5251
Jennifer Chiaverini,5252
Arthur C. Clarke (Introduction),5253
Weigle,5254
Joyce Milton,5255
Larry Schwinger,5256
Sarah Vowell,5257
Deborah Simmons,5258
Rafik Schami,5259
Hans Hermann,5260
Nikolaus Hansen,5261
Carlos Castillo,5262
Martin Scott,5263
Jenny Randles,5264
Will Gatti,5265
Hal B. Pickle,5266
Royce L. Abrahamson,5267
Alice Steinbach,5268
Douglas Clegg,5269
Patrick Chabris Christopher;Wolff,5270
Mike Baker,5271
Walter M. Miller Jr.,5272
H. P. Lovecraft,5273
John Jude Palencar,5274
DEAN KOONTZ,5275
U.S. Senate Committee On Commerce,5276
Ricia Mainhardt,5277
Keith R.A. DeCandido,5278
Louise Rafkin,5279
Randolph Hogan,5280
Norman Manea,5281
Henry Roth,5282
Edith T. Mirante,5283
Katherine Stone,5284
Abraham. VERGHESE,5285
Edward DeAngelo,5286
Diana Ossana,5287
Janice Gray Kolb,5288
Bella Bathurst,5289
Aimee Bender,5290
Sara Davidson,5291
Kristin Hunter Lattany,5292
People For The Ethical Treatment Of Anim,5293
Dennis Cooper,5294
MARLIS WEBER,5295
Donald Harstad,5296
Rosalyn McMillan,5297
Carol Smith,5298
Cecil Foster,5299
Susan S. Kelly,5300
David Storey,5301
Janice Graham,5302
Carolly Erickson,5303
Terence M. Green,5304
Robert Olen Butler,5305
Lam Kam Chuen,5306
Stanley Wynett,5307
Lucy Mead,5308
Dawn Miller,5309
Jay Mohr,5310
